t,pos_x_true,pos_y_true,pos_z_true,vel_x_true,vel_y_true,vel_z_true,yaw_true,acc_x_clean,acc_y_clean,acc_z_clean,gyro_x_clean,gyro_y_clean,gyro_z_clean,acc_x_corrupted,acc_y_corrupted,acc_z_corrupted,gyro_x_corrupted,gyro_y_corrupted,gyro_z_corrupted,acc_x_corrected,acc_y_corrected,acc_z_corrected,gyro_x_corrected,gyro_y_corrected,gyro_z_corrected,yaw_reconstructed,vel_x_reconstructed,vel_y_reconstructed,vel_z_reconstructed,pos_x_reconstructed,pos_y_reconstructed,pos_z_reconstructed
1.0420841683366733,3.4866326471136735,2.581480089054728,0.0,-0.025597048516139465,0.07748789927932641,0.0,1.889846927604263,0.005726640321773072,0.02374497273324832,9.81,0.0,0.0,0.29094945998630406,0.06711358519788886,-0.007590933239627131,9.91154904656815,0.004007599921330421,-0.015030588346875137,0.31009258548348034,0.01650104158458528,0.022459180121642133,9.793488276820911,-0.0055158990260018035,-2.728442087214511e-05,0.2927131845020624,1.8857386274777284,-0.02301862047278321,0.07735274831244507,-0.0005079493900532516,3.488280639207774,2.5803002829555575,0.00014032274696383076
1.122244488977956,3.4845025665963165,2.587685084771107,0.0,-0.027546353901504724,0.0773206075673919,0.0,1.913038373125935,0.006113878555564305,0.023607661761616165,9.81,0.0,0.0,0.28759656763841757,0.06091124954919605,0.0010435697432846485,9.917649562904138,0.00495302055462692,-0.01022934358313466,0.3045956847108042,0.010566225217359847,0.030090130459710686,9.7995887931569,-0.004570478392705305,0.004773960342868332,0.28739127059900643,1.9092026102033446,-0.02557504427538788,0.0773509458109589,-0.0013425150688588928,3.4863329973340997,2.5865008318182188,6.615583478298329e-05
1.2024048096192383,3.4822163979911878,2.59387617844429,0.0,-0.02949129194659982,0.07714105704965281,0.0,1.9359545937587188,0.006490402145499154,0.023463228476753847,9.81,0.0,0.0,0.2840906280604004,0.048027285559576756,-0.0035595838304207034,9.917889548393218,0.01063087387325844,-0.014522106648511078,0.29885379994945255,-0.0017620273460839015,0.026021982427453853,9.79982877864598,0.0011073749259262154,0.00048119727749191404,0.2818321714620748,1.9322399866040665,-0.027476249452867415,0.0764811902157149,-0.00215784343391068,3.484206692976254,2.5926664484926345,-7.413909518774105e-05
1.282565130260521,3.4797745037591863,2.6000523885065223,0.0,-0.031431554290972046,0.07694927619296406,0.0,1.9585839647989451,0.006855801862652134,0.023312207944417827,9.81,0.0,0.0,0.2804476763997753,0.06068042574073017,-0.00047077603339056116,9.928621733186576,0.007855370314307471,-0.015084249225312095,0.2968940553695158,0.010345357306620876,0.028751790842555858,9.810560963439338,-0.0016681286330247538,-8.094529930910248e-05,0.2799348128671648,1.9548317438354954,-0.029923829495281166,0.07638656214255762,-0.0021128764247453644,3.4819060886095947,2.5987934125150103,-0.00024531023180722174
1.3627254509018036,3.4771772710507514,2.606212735749775,0.0,-0.03336683331546952,0.07674529540324872,0.0,1.980916145085336,0.007209723102585074,0.02315513827058955,9.81,0.0,0.0,0.2766836310493885,0.04776509155634679,-0.014191687317129838,9.925361494944537,0.013936075786659743,-0.016980900348065965,0.29729212203417327,-0.002012912391636944,0.016625604447522604,9.8073007251973,0.004412576839327519,-0.001977596422062973,0.28032020758404136,1.9772714081935847,-0.031084158146891035,0.07571143318343997,-0.0023292511584288326,3.4794608786840566,2.6048895245521244,-0.00042335141750558634
1.442885771543086,3.4744251116444818,2.612356243480991,0.0,-0.03529682219102651,0.07652914702067,0.0,2.0029420619611717,0.007551864607652902,0.0229925565010253,9.81,0.0,0.0,0.27281415908095685,0.06648740491287869,0.0015108594551102757,9.924731680323594,0.009054476830344329,-0.013254448682078764,0.29066430407622385,0.01590186972178945,0.03050310901695814,9.806670910576356,-0.0004690221169878963,0.0017488552439242286,0.2739033778110413,1.9997419659157523,-0.033837942078761396,0.07585368739735951,-0.0025961120340716706,3.4768587904986594,2.61096427888402,-0.0006207607638983921
1.5230460921843687,3.4715184618818493,2.6184819376769366,0.0,-0.03722121492731033,0.07630086531449838,0.0,2.024653886020159,0.00788197674262689,0.022824994852550552,9.81,0.0,0.0,0.2688545563910827,0.0575403571676169,0.008657864431739454,9.934297019654826,0.004196407792860646,-0.01357019109802806,0.27978577360362383,0.007340726242216862,0.03681944710271954,9.816236249907588,-0.005327091154471579,0.001433112827974932,0.26337115156916885,2.021698148505816,-0.0367508423370859,0.0750971319328335,-0.002096212241880294,3.474029580702433,2.6170144119233063,-0.0008088298731549838
1.6032064128256511,3.468457782598019,2.624588847138626,0.0,-0.039139706421221325,0.07606048647768797,0.0,2.0460449968535297,0.008199859391598613,0.022652977304950337,9.81,0.0,0.0,0.2648196432763621,0.056515232943977985,-0.0175015774376628,9.931498753611928,0.006195958249468009,-0.014955959580330866,0.28011849920492454,0.006359817699775478,0.01370040919491372,9.81343798386469,-0.0033275406978642156,4.734434567212585e-05,0.26369328527263075,2.0428100644632643,-0.037960783628248125,0.07505184839252788,-0.001820622352927253,3.4710351267559267,2.6230324071267277,-0.0009658172316643044
1.6833667334669338,3.465243559048788,2.6306760036453034,0.0,-0.04105199250527388,0.07580804862113422,0.0,2.0671099410544453,0.008505359544460958,0.02247701657095642,9.81,0.0,0.0,0.26072367569609717,0.05186617129131076,-0.016849480317608308,9.931260478706443,0.0017509719411082734,-0.017369959061602807,0.2818922673450942,0.0019112794794512303,0.014276715758080288,9.813199708959205,-0.0077725270062239515,-0.002366655135599815,0.265410587752037,2.0639478027616716,-0.039041375683783935,0.07464502549942599,-0.0015641326567986254,3.467948867865665,2.629032281831816,-0.0011014787551002112
1.7635270541082164,3.4618763008336466,2.636742442107946,0.0,-0.04295776999582215,0.07554359176762707,0.0,2.0878443837386755,0.008798368639850573,0.022297611451882665,9.81,0.0,0.0,0.25658027208081025,0.07119974939938789,0.005209502586047342,9.932198284573287,0.009297623388151263,-0.014610210437501778,0.2716362896576847,0.020410961259335243,0.03377187412205759,9.814137514826049,-0.00022587555918096233,0.00039309348850121405,0.25548109611642866,2.0852232005774662,-0.0422032091153192,0.07473739364547313,-0.001232468141684516,3.464692571881733,2.635019553140229,-0.001213566963456249
1.8436873747494988,3.4583565418149886,2.6427872007222777,0.0,-0.04485673674112805,0.0752671578455159,0.0,2.108245054814896,0.009078819727943811,0.02211524457826288,9.81,0.0,0.0,0.2524023552111833,0.05771510130181467,-0.010240500180252977,9.934261346680023,0.00943484761820685,-0.015209396357286412,0.2625729897923163,0.007507933308466513,0.020117561411066878,9.816200576932784,-8.865132912537488e-05,-0.00020609243128342017,0.24670631491593276,2.1057026471599456,-0.04389737466211846,0.0744331099541799,-0.0007354279065916122,3.4612416466802327,2.6409983308396137,-0.0012924405525655126
1.9238476953907815,3.4546848400334658,2.6488093211212553,0.0,-0.046748591669257385,0.07497879068205048,0.0,2.1283096911873622,0.009346684512653152,0.02193038052707243,9.81,0.0,0.0,0.24820210841091878,0.05525033998127514,0.005529986837196554,9.907020466582226,0.008726611870654308,-0.019000422956202603,0.26932731831951395,0.005149482128945923,0.03405510981141837,9.788959696834988,-0.0007968870766779171,-0.0039971190301996105,0.25324562795454175,2.125478704467836,-0.046435350294322886,0.07334625551011473,-0.0024220253546887965,3.457621096581778,2.6469213514995054,-0.001418991785482563
2.004008016032064,3.4508617776195165,2.6548078485270152,0.0,-0.04863303483582373,0.07467853599644202,0.0,2.148036976003019,0.009601970327303498,0.021743464300665042,9.81,0.0,0.0,0.2439909450790365,0.05627267422896728,-0.013116762104270097,9.924455617477356,0.013236637117089216,-0.019415437053972556,0.26135785096084596,0.006127721032746162,0.01757559553939021,9.806394847730118,0.003713138169756991,-0.004412133127969564,0.2455298584891603,2.145778955205675,-0.04788479711440472,0.07299230201196205,-0.0027110155166032122,3.45384072995217,2.652786624346082,-0.0016247248865363508
2.0841683366733466,3.446887960701069,2.660781831902248,0.0,-0.05050976747154661,0.0743664413926086,0.0,2.1674264759695725,0.009844717091883066,0.021554920147489595,9.81,0.0,0.0,0.239779490429867,0.06536470328925423,0.0056742775072469165,9.906297899355106,0.013595559509550081,-0.013304539863570691,0.2547628365663246,0.014827592489985445,0.034182630172414255,9.788237129607868,0.004072060562217856,0.0016987640624323008,0.23914478801972006,2.1654607073891747,-0.05082039601890746,0.07244176698430033,-0.004455534185311223,3.449884609986907,2.658615645147535,-0.0019119613475349253
2.164328657314629,3.442764019307445,2.6667303241009805,0.0,-0.0523784920295993,0.07404255635162693,0.0,2.186478577675142,0.01007499429467385,0.021365150701351032,9.81,0.0,0.0,0.2355775742127984,0.06393093482420811,-0.007747294144621464,9.928460599267979,0.009488834729931667,-0.022805664945155065,0.24953064823093613,0.013455665358798868,0.022320992399292788,9.81039982952074,-3.466421740055785e-05,-0.007802361019152073,0.23407915976899304,2.1846306302765273,-0.052904302867900974,0.07229284886186761,-0.004423483722726861,3.4457273074263135,2.664416631754596,-0.0022678338087789365
2.244488977955912,3.43849060726947,2.6726523820187413,0.0,-0.05423891223280411,0.07370693222389586,0.0,2.2051944237391594,0.010292898034007205,0.021174536412815824,9.81,0.0,0.0,0.23139423312560878,0.06462608211064724,-0.0066666660822135414,9.928053670277757,0.0035959189975694325,-0.014383768419116219,0.24958311590875226,0.014120829536758308,0.023276023522042742,9.809992900530519,-0.005927579949762792,0.0006195355068867731,0.23412995720478064,2.203394490779052,-0.05507831529681486,0.07210259629527398,-0.004424052818476892,3.441399346778429,2.6702040243460643,-0.002622444491793115
2.3246492985971945,3.434068402115813,2.678547066742086,0.0,-0.0560907331205979,0.07335962222098717,0.0,2.223575849518927,0.010498548150220732,0.020983435244625082,9.81,0.0,0.0,0.2272377216232471,0.06501672914330398,0.006210946756431624,9.938555322747897,0.011851844741476776,-0.016434249173261473,0.24042890307126594,0.014494627172767874,0.03465692456974111,9.820494553000659,0.0023283457941445512,-0.0014309452472584805,0.22526715713141598,2.222162423220317,-0.057992050325724326,0.0713423055844725,-0.0035828060849571997,3.4368674683967644,2.675953319010583,-0.0029433606803075073
2.4048096192384767,3.4294981049655666,2.6844134436974567,0.0,-0.05793366109579255,0.07300068140721085,0.0,2.2416253209933874,0.0106920854725038,0.020792182602845814,9.81,0.0,0.0,0.22311552985524835,0.08232240319065849,-0.013241365823652814,9.939976343927212,0.011666080685525727,-0.01107526017936027,0.24125376502445378,0.031053872495738113,0.017465473996039083,9.821915574179974,0.002142581738193502,0.0039280437466427225,0.22606576064971,2.2402199107659215,-0.060634619659710114,0.07242558316909677,-0.002627649838065575,3.4321128924454447,2.681715559040786,-0.0031922767493665362
2.4849699398797593,3.4247804404170887,2.6902505827993544,0.0,-0.05976740397113875,0.0726301666908812,0.0,2.25934587434542,0.010873669199212515,0.020601091474695514,9.81,0.0,0.0,0.2190344075082399,0.057026992419350615,-0.01922215131404798,9.930127750482525,0.010928174710470836,-0.01648040462746163,0.2352320255906599,0.006849503953882719,0.012179810518920704,9.812066980735286,0.0014046757631386107,-0.0014771007014586363,0.22023571565916047,2.2583414146256175,-0.06173759497584046,0.0722302742822877,-0.0024619599995656955,3.42720819446406,2.6875133889987572,-0.0033962691276283106
2.565130260521042,3.4199161564331195,2.6960575585977984,0.0,-0.061591671015632204,0.07224813681530333,0.0,2.276741057668055,0.011043474425751515,0.020410452745298898,9.81,0.0,0.0,0.2150003924105793,0.056141916623551176,-0.014483398389890623,9.923096389226032,0.012944439247924348,-0.013021547357244312,0.23018444995935874,0.006002603267323996,0.016367797748780628,9.805035619478794,0.003420940300592123,0.0019817565687586802,0.21534882320105445,2.275995580209518,-0.06304858423107874,0.07174622670752942,-0.0028599063339309646,3.4222067443956465,2.6932839902408343,-0.0036095703834798805
2.6452905811623246,3.414906024222198,2.7018334504250543,0.0,-0.06340617300061487,0.07185465234945762,0.0,2.293814875132687,0.011201689829633103,0.02022053566665021,9.81,0.0,0.0,0.21101884284334374,0.05328799634374699,-0.005660535540251408,9.932951611125459,0.0065055157106168795,-0.016190741523713373,0.22578595254465086,0.003271778341570718,0.024165215663677506,9.81489084137822,-0.0030179832367153454,-0.0011874375977103807,0.21109034637712343,2.2932580109270377,-0.06467517154389285,0.07066210456498538,-0.0024678549208471934,3.4170875557874316,2.6989917389892315,-0.00382310790872149
2.7254509018036073,3.4097508381163877,2.707577342541599,0.0,-0.06521062224562961,0.07144977567838771,0.0,2.310571733875405,0.011348515518462228,0.020031588453040892,9.81,0.0,0.0,0.20709447259380317,0.06773528005458643,-0.026026634037825066,9.922820823626758,0.016026266158555416,-0.014658755539541568,0.22078240266147475,0.017095921484663924,0.0061661847382416595,9.80476005387952,0.006502767211223191,0.0003445483864614237,0.20624607816324675,2.310179080776907,-0.0659638190353862,0.07134161887798043,-0.002887890682008,3.4118515241008875,2.704683270990954,-0.004037767051120496
2.8056112224448895,3.4044514154453434,2.713288324281309,0.0,-0.06700473266403946,0.07103357099331722,0.0,2.327016393785,0.011484161043055715,0.019843838979528603,9.81,0.0,0.0,0.20323138789629008,0.07300356719112575,-0.004178328773550754,9.928086073485566,0.007121716740574396,-0.012789490407239847,0.2204652498938066,0.0221369767412859,0.025475151655340988,9.810025303738328,-0.0024017822067578286,0.0022138135187631455,0.20593902155199484,2.32671183253348,-0.06866697013647695,0.07123204167332547,-0.0028858623262302233,3.4064555004867847,2.7103976461633508,-0.004269179997342469
2.885771543086172,3.399008596406722,2.7189654901958384,0.0,-0.06878821980837539,0.07060610428147265,0.0,2.343153920311684,0.011608843575154458,0.019657495561962397,9.81,0.0,0.0,0.1994331255087939,0.0607015458701088,-0.016123367525454284,9.937961363169608,0.012247668781602564,-0.01638766714897374,0.21082009077775224,0.01036556648210151,0.014918435457260367,9.81990059342237,0.002724169834270339,-0.001384363222970749,0.1966009038526413,2.3432199705336396,-0.07010334311991666,0.070992591953315,-0.002092227582954148,3.400893564083723,2.7160980322806507,-0.0044687026389931455
2.9659318637274548,3.3934232439329786,2.724607940198178,0.0,-0.07056080091543201,0.07016744331562116,0.0,2.3589896403595563,0.011722786247134383,0.019472747799111675,9.81,0.0,0.0,0.1957026912752623,0.053555677202451794,0.0005614194504650755,9.922522286540106,0.004937956916759945,-0.012010335346504787,0.20470799663302955,0.0035279135834241685,0.029664018505464695,9.804461516792868,-0.00458554203057228,0.002992968579498205,0.19068338047887468,2.3589795620248335,-0.07198059188484318,0.06950591367118177,-0.002536194172704254,3.3951988171897445,2.721729234910891,-0.004654210524991478
3.0460921843687374,3.3876962435545486,2.730214779705357,0.0,-0.07232219495111118,0.06971765764331735,0.0,2.3745291012776577,0.011826216648809748,0.01928976745898019,9.81,0.0,0.0,0.192042598615705,0.05381792882487355,-0.03503863093920413,9.936156786392425,0.007209205938189848,-0.017981093631319448,0.20764719694285358,0.0037788537629367203,-0.0017983849581672327,9.818096016645187,-0.002314293009142377,-0.002977789705316456,0.19352901507182074,2.374264802944984,-0.07209854253502022,0.06981996217739117,-0.00188721488250893,3.3894241023833374,2.7273134383517155,-0.004831501469088198
3.12625250501002,3.3818285032594537,2.735785119780273,0.0,-0.074072122654961,0.06925681857589523,0.0,2.3897780329231963,0.011919365475119258,0.019108709394375714,9.81,0.0,0.0,0.18845490648713767,0.06866368066286865,-0.019139122544553487,9.934874013686924,0.01454910594017601,-0.014116221472324861,0.20400226866595325,0.01798427829691362,0.01225318919721838,9.816813243939686,0.005025606992843785,0.0008870824536781306,0.1900001184672284,2.389778150846533,-0.07382240096381483,0.07008707925980366,-0.0013410630636964634,3.383575567573765,2.7329209350025048,-0.004960891366731701
3.2064128256513023,3.3758209533493444,2.7413180772726347,0.0,-0.07581030658446541,0.0687849991771473,0.0,2.4047423127385215,0.012002465317456551,0.018929712474268955,9.81,0.0,0.0,0.18494125643765358,0.0696750563358401,-0.028313563287557443,9.918552081828693,0.00921730053099745,-0.012232080831636441,0.1999302175883185,0.01895203129148586,0.0041450558364482795,9.800491312081455,-0.00030619841633477453,0.0027712230943665508,0.18605769597495042,2.4050086212647477,-0.07517098125037856,0.07086148567278792,-0.002103282536124963,3.377603888927905,2.7385701760819674,-0.005098941290572239
3.286573146292585,3.3696745462920044,2.746812774958974,0.0,-0.07753647115903185,0.06830227425173194,0.0,2.4194279337548843,0.012075749590637432,0.018752900518711507,9.81,0.0,0.0,0.18150290844594966,0.06774880726550213,-0.019884452155302247,9.937838941282175,0.012519767815398394,-0.013019887524628994,0.19617118080818227,0.017108865239612487,0.011594486170955976,9.819778171534937,0.002996268868066169,0.0019834164013739983,0.18241832336670766,2.419923065831878,-0.07681454510534157,0.07106980297094376,-0.0013194611705990057,3.371512284665151,2.7442588048853236,-0.005236125407074202
3.3667334669338675,3.3633902565703413,2.75226834168173,0.0,-0.07925034270366883,0.06780872033334008,0.0,2.433840975415227,0.012139451586803934,0.018578383228409427,9.81,0.0,0.0,0.17814077532263498,0.05572714354565307,-0.00931652542506933,9.935085663453716,0.010710866166157738,-0.009250665369793768,0.1905233774473014,0.005605720191202028,0.020934146393941915,9.817024893706478,0.0011873672188255132,0.005752638556209224,0.17695031066809658,2.4345457771237986,-0.07824625476527906,0.07008587842272808,-0.0007563434386168665,3.36529742294689,2.749916347225751,-0.0053193239886059
3.44689378757515,3.356969080527889,2.7576839124873653,0.0,-0.08095164949238903,0.06730441567254584,0.0,2.4479875770931825,0.012193803647341295,0.018406257100490903,9.81,0.0,0.0,0.17485545549816817,0.06475929295095532,-0.013754134296016463,9.929119258873728,0.009685125531999482,-0.01729031795193198,0.1904635672762698,0.014248294724089613,0.017012302486888158,9.81105848912649,0.0001616265846672571,-0.0022870140259289885,0.17689240447805954,2.4487301707645277,-0.07999610730398282,0.06976614846379059,-0.0006714946108421897,3.358955043705637,2.7555216388845296,-0.005376551966540131
3.527054108216433,3.35041203621084,2.763058628763501,0.0,-0.08264012179128856,0.06678944022439146,0.0,2.461873914172448,0.01223903644409692,0.01823660632314349,9.81,0.0,0.0,0.1716472640715246,0.06365067526438614,-0.014661901492799528,9.920476765419725,0.01409155097479807,-0.019137447754045765,0.18466000761340673,0.013187493960649303,0.016210041324793655,9.802415995672487,0.004568052027465845,-0.004134143828042773,0.17127359378194262,2.4629099226264963,-0.08163468832709081,0.06941831582704328,-0.0012794308294805815,3.3524768555039905,2.761100174527449,-0.005454745370961885
3.6072144288577155,3.3437201632066404,2.7683916383750433,0.0,-0.08431549190130468,0.066263875635731,0.0,2.475506176543527,0.01227537836086666,0.018069503644502948,9.81,0.0,0.0,0.16851626205184425,0.06470777189537413,-0.013883735142187718,9.919507939814245,0.0092900235260443,-0.017983005325485357,0.18011040923095406,0.014198995875842916,0.016897764612170674,9.801447170067007,-0.00023347542128792503,-0.002979701399482365,0.16686882609807768,2.4766392688214416,-0.08336616221212254,0.06905466681509825,-0.0019650284192996863,3.3458635949613367,2.7666501938718233,-0.005584783817806785
3.6873747494989977,3.336894522479168,2.7736820957992894,0.0,-0.08597749420066624,0.06572780523226965,0.0,2.4888905493711406,0.012303054966464704,0.01790501121121754,9.81,0.0,0.0,0.16546228375223573,0.0712634038452759,-0.010419206606807377,9.922723374230971,0.004657785677309589,-0.013018672300354688,0.17749047832803663,0.02047187016022364,0.01995962529490256,9.804662604483733,-0.004865713270022636,0.0019846316256483046,0.16433229737509433,2.490015527426498,-0.08564128069504093,0.0687776745136873,-0.002392875755273046,3.339089749554236,2.7721745362096506,-0.005759449315785652
3.7675350701402803,3.3299361962005216,2.7789291622599763,0.0,-0.0876258651869977,0.06518131400535898,0.0,2.5020331959827633,0.01232228857122428,0.017743181373379872,9.81,0.0,0.0,0.16248496232863768,0.0648046898303956,-0.022697042673518804,9.93352594463292,0.007590279724144885,-0.013506231197191864,0.18142143029482433,0.014291733544299202,0.009108791440372277,9.815465174885682,-0.00193321922318734,0.001497072728811128,0.16813811246789762,2.503188457075804,-0.08699639147894557,0.0688740159662459,-0.0019547855840760927,3.33217040397612,2.7776916380324934,-0.00593370427928662
